Tabulated Kremer-Grest potential
Columns are R, F(r)/r and U(r)
Header reads: N_pts, r_min and r_max (r_max is also r_cutoff)
# 10000 0.500000 1.499900
1.434000 348.578075 82.777412
1.434100 349.095128 82.827437
1.434200 349.613753 82.877540
1.434300 350.133958 82.927721
1.434400 350.655749 82.977979
1.434500 351.179134 83.028317
1.434600 351.704121 83.078733
1.434700 352.230717 83.129228
1.434800 352.758929 83.179802
1.434900 353.288764 83.230455
1.435000 353.820230 83.281189
1.435100 354.353335 83.332002
1.435200 354.888087 83.382895
1.435300 355.424492 83.433869
1.435400 355.962559 83.484923
1.435500 356.502294 83.536059
1.435600 357.043707 83.587275
1.435700 357.586805 83.638573
1.435800 358.131596 83.689952
1.435900 358.678087 83.741414
1.436000 359.226287 83.792958
1.436100 359.776203 83.844584
1.436200 360.327844 83.896293
1.436300 360.881218 83.948084
1.436400 361.436333 83.999959
1.436500 361.993197 84.051918
1.436600 362.551819 84.103960
1.436700 363.112207 84.156086
1.436800 363.674369 84.208297
1.436900 364.238313 84.260592
1.437000 364.804049 84.312971
1.437100 365.371584 84.365436
1.437200 365.940928 84.417987
1.437300 366.512088 84.470622
1.437400 367.085074 84.523344
1.437500 367.659895 84.576152
1.437600 368.236559 84.629046
1.437700 368.815075 84.682027
1.437800 369.395452 84.735095
1.437900 369.977699 84.788251
1.438000 370.561825 84.841494
1.438100 371.147839 84.894824
1.438200 371.735751 84.948243
1.438300 372.325569 85.001750
1.438400 372.917303 85.055346
1.438500 373.510963 85.109031
1.438600 374.106557 85.162805
1.438700 374.704095 85.216669
1.438800 375.303586 85.270623
1.438900 375.905041 85.324667
1.439000 376.508469 85.378801
1.439100 377.113879 85.433026
1.439200 377.721282 85.487342
1.439300 378.330686 85.541749
1.439400 378.942103 85.596248
1.439500 379.555542 85.650839
1.439600 380.171014 85.705522
1.439700 380.788527 85.760298
1.439800 381.408093 85.815166
1.439900 382.029721 85.870128
1.440000 382.653423 85.925183
1.440100 383.279208 85.980332
1.440200 383.907087 86.035575
1.440300 384.537070 86.090913
1.440400 385.169168 86.146345
1.440500 385.803391 86.201872
1.440600 386.439751 86.257495
1.440700 387.078258 86.313213
1.440800 387.718923 86.369028
1.440900 388.361757 86.424938
1.441000 389.006771 86.480946
1.441100 389.653977 86.537050
1.441200 390.303384 86.593252
1.441300 390.955005 86.649551
1.441400 391.608851 86.705948
1.441500 392.264933 86.762444
1.441600 392.923263 86.819038
1.441700 393.583852 86.875732
1.441800 394.246712 86.932524
1.441900 394.911855 86.989417
1.442000 395.579293 87.046409
1.442100 396.249037 87.103502
1.442200 396.921099 87.160695
1.442300 397.595492 87.217990
1.442400 398.272227 87.275386
1.442500 398.951317 87.332883
1.442600 399.632774 87.390483
1.442700 400.316611 87.448185
1.442800 401.002840 87.505990
1.442900 401.691473 87.563899
1.443000 402.382523 87.621911
1.443100 403.076003 87.680026
1.443200 403.771926 87.738246
1.443300 404.470305 87.796571
1.443400 405.171153 87.855001
1.443500 405.874482 87.913536
1.443600 406.580306 87.972177
1.443700 407.288639 88.030924
1.443800 407.999493 88.089777
1.443900 408.712883 88.148738
1.444000 409.428821 88.207805
1.444100 410.147322 88.266981
1.444200 410.868399 88.326264
1.444300 411.592066 88.385656
1.444400 412.318337 88.445157
1.444500 413.047226 88.504766
1.444600 413.778748 88.564486
1.444700 414.512916 88.624315
1.444800 415.249745 88.684255
1.444900 415.989250 88.744306
1.445000 416.731445 88.804468
1.445100 417.476345 88.864741
1.445200 418.223964 88.925127
1.445300 418.974317 88.985625
1.445400 419.727421 89.046236
1.445500 420.483288 89.106960
1.445600 421.241936 89.167797
1.445700 422.003379 89.228749
1.445800 422.767633 89.289815
1.445900 423.534713 89.350997
1.446000 424.304635 89.412293
1.446100 425.077415 89.473705
1.446200 425.853069 89.535234
1.446300 426.631613 89.596879
1.446400 427.413062 89.658642
1.446500 428.197434 89.720521
1.446600 428.984745 89.782519
1.446700 429.775011 89.844635
1.446800 430.568248 89.906870
1.446900 431.364475 89.969224
1.447000 432.163707 90.031698
1.447100 432.965962 90.094293
1.447200 433.771257 90.157007
1.447300 434.579608 90.219843
1.447400 435.391035 90.282801
1.447500 436.205553 90.345880
1.447600 437.023182 90.409082
1.447700 437.843938 90.472407
1.447800 438.667840 90.535856
1.447900 439.494906 90.599428
1.448000 440.325153 90.663125
1.448100 441.158601 90.726946
1.448200 441.995269 90.790893
1.448300 442.835173 90.854966
1.448400 443.678335 90.919165
1.448500 444.524771 90.983490
1.448600 445.374503 91.047943
1.448700 446.227548 91.112524
1.448800 447.083926 91.177233
1.448900 447.943657 91.242071
1.449000 448.806761 91.307038
1.449100 449.673257 91.372135
1.449200 450.543166 91.437363
1.449300 451.416507 91.502721
1.449400 452.293301 91.568210
1.449500 453.173569 91.633832
1.449600 454.057331 91.699585
1.449700 454.944608 91.765472
1.449800 455.835420 91.831492
1.449900 456.729791 91.897646
1.450000 457.627739 91.963935
1.450100 458.529288 92.030358
1.450200 459.434459 92.096917
1.450300 460.343273 92.163612
1.450400 461.255753 92.230444
1.450500 462.171920 92.297414
1.450600 463.091798 92.364520
1.450700 464.015409 92.431766
1.450800 464.942775 92.499150
1.450900 465.873920 92.566673
1.451000 466.808867 92.634337
1.451100 467.747638 92.702141
1.451200 468.690258 92.770087
1.451300 469.636750 92.838174
1.451400 470.587139 92.906404
1.451500 471.541448 92.974776
1.451600 472.499701 93.043292
1.451700 473.461923 93.111952
1.451800 474.428139 93.180757
1.451900 475.398373 93.249707
1.452000 476.372652 93.318803
1.452100 477.350999 93.388046
1.452200 478.333441 93.457436
1.452300 479.320004 93.526973
1.452400 480.310712 93.596659
1.452500 481.305594 93.666494
1.452600 482.304674 93.736478
1.452700 483.307980 93.806613
1.452800 484.315538 93.876898
1.452900 485.327376 93.947336
1.453000 486.343520 94.017925
1.453100 487.363999 94.088667
1.453200 488.388840 94.159563
1.453300 489.418071 94.230612
1.453400 490.451721 94.301817
1.453500 491.489818 94.373177
1.453600 492.532390 94.444693
1.453700 493.579467 94.516366
1.453800 494.631078 94.588196
1.453900 495.687253 94.660185
1.454000 496.748020 94.732332
1.454100 497.813411 94.804639
1.454200 498.883456 94.877106
1.454300 499.958184 94.949734
1.454400 501.037628 95.022524
1.454500 502.121817 95.095476
1.454600 503.210784 95.168591
1.454700 504.304560 95.241870
1.454800 505.403177 95.315314
1.454900 506.506666 95.388922
1.455000 507.615062 95.462697
1.455100 508.728395 95.536638
1.455200 509.846701 95.610747
1.455300 510.970010 95.685024
1.455400 512.098359 95.759470
1.455500 513.231780 95.834086
1.455600 514.370307 95.908872
1.455700 515.513976 95.983829
1.455800 516.662821 96.058959
1.455900 517.816877 96.134261
1.456000 518.976181 96.209736
1.456100 520.140767 96.285387
1.456200 521.310672 96.361212
1.456300 522.485932 96.437213
1.456400 523.666585 96.513391
1.456500 524.852668 96.589747
1.456600 526.044217 96.666281
1.456700 527.241272 96.742994
1.456800 528.443869 96.819887
1.456900 529.652048 96.896961
1.457000 530.865848 96.974217
1.457100 532.085308 97.051656
1.457200 533.310468 97.129277
1.457300 534.541367 97.207084
1.457400 535.778047 97.285075
1.457500 537.020547 97.363252
1.457600 538.268910 97.441616
1.457700 539.523176 97.520168
1.457800 540.783388 97.598909
1.457900 542.049587 97.677839
1.458000 543.321818 97.756960
1.458100 544.600123 97.836272
1.458200 545.884545 97.915776
1.458300 547.175129 97.995474
1.458400 548.471919 98.075365
1.458500 549.774959 98.155452
1.458600 551.084296 98.235735
1.458700 552.399975 98.316214
1.458800 553.722042 98.396892
1.458900 555.050543 98.477768
1.459000 556.385527 98.558844
1.459100 557.727040 98.640121
1.459200 559.075130 98.721600
1.459300 560.429846 98.803282
1.459400 561.791236 98.885167
1.459500 563.159351 98.967258
1.459600 564.534241 99.049554
1.459700 565.915954 99.132056
1.459800 567.304544 99.214767
1.459900 568.700060 99.297687
1.460000 570.102555 99.380816
1.460100 571.512082 99.464157
1.460200 572.928693 99.547709
1.460300 574.352442 99.631475
1.460400 575.783383 99.715454
1.460500 577.221571 99.799649
1.460600 578.667060 99.884061
1.460700 580.119907 99.968690
1.460800 581.580168 100.053537
1.460900 583.047899 100.138604
1.461000 584.523159 100.223892
1.461100 586.006005 100.309402
1.461200 587.496496 100.395135
1.461300 588.994691 100.481092
1.461400 590.500651 100.567274
1.461500 592.014435 100.653683
1.461600 593.536104 100.740320
1.461700 595.065721 100.827186
1.461800 596.603348 100.914282
1.461900 598.149048 101.001609
1.462000 599.702884 101.089168
1.462100 601.264922 101.176962
1.462200 602.835226 101.264990
1.462300 604.413861 101.353255
1.462400 606.000896 101.441757
1.462500 607.596395 101.530498
1.462600 609.200429 101.619479
1.462700 610.813064 101.708701
1.462800 612.434371 101.798166
1.462900 614.064420 101.887875
1.463000 615.703281 101.977829
1.463100 617.351027 102.068030
1.463200 619.007729 102.158479
1.463300 620.673461 102.249176
1.463400 622.348296 102.340125
1.463500 624.032311 102.431325
1.463600 625.725580 102.522779
1.463700 627.428179 102.614488
1.463800 629.140187 102.706452
1.463900 630.861681 102.798675
1.464000 632.592740 102.891156
1.464100 634.333445 102.983898
1.464200 636.083876 103.076902
1.464300 637.844114 103.170169
1.464400 639.614243 103.263701
1.464500 641.394347 103.357499
1.464600 643.184509 103.451565
1.464700 644.984815 103.545901
1.464800 646.795351 103.640507
1.464900 648.616206 103.735386
1.465000 650.447467 103.830539
1.465100 652.289224 103.925967
1.465200 654.141567 104.021672
1.465300 656.004588 104.117657
1.465400 657.878380 104.213921
1.465500 659.763036 104.310468
1.465600 661.658651 104.407298
1.465700 663.565320 104.504413
1.465800 665.483141 104.601815
1.465900 667.412213 104.699506
1.466000 669.352633 104.797487
1.466100 671.304502 104.895760
1.466200 673.267923 104.994327
1.466300 675.242998 105.093189
1.466400 677.229831 105.192349
1.466500 679.228527 105.291807
1.466600 681.239193 105.391566
1.466700 683.261937 105.491628
1.466800 685.296868 105.591994
1.466900 687.344096 105.692667
1.467000 689.403733 105.793647
1.467100 691.475893 105.894938
1.467200 693.560689 105.996540
1.467300 695.658238 106.098456
1.467400 697.768657 106.200688
1.467500 699.892065 106.303238
1.467600 702.028583 106.406107
1.467700 704.178331 106.509297
1.467800 706.341433 106.612811
1.467900 708.518014 106.716651
1.468000 710.708201 106.820818
1.468100 712.912121 106.925315
1.468200 715.129904 107.030143
1.468300 717.361681 107.135305
1.468400 719.607585 107.240803
1.468500 721.867751 107.346640
1.468600 724.142314 107.452816
1.468700 726.431413 107.559335
1.468800 728.735188 107.666198
1.468900 731.053779 107.773408
1.469000 733.387331 107.880967
1.469100 735.735989 107.988877
1.469200 738.099900 108.097141
1.469300 740.479213 108.205760
1.469400 742.874078 108.314738
1.469500 745.284649 108.424076
1.469600 747.711082 108.533777
1.469700 750.153532 108.643844
1.469800 752.612159 108.754277
1.469900 755.087125 108.865081
1.470000 757.578592 108.976258
1.470100 760.086727 109.087809
1.470200 762.611696 109.199739
1.470300 765.153671 109.312048
1.470400 767.712823 109.424740
1.470500 770.289327 109.537817
1.470600 772.883360 109.651282
1.470700 775.495102 109.765137
1.470800 778.124735 109.879386
1.470900 780.772443 109.994030
1.471000 783.438412 110.109074
1.471100 786.122834 110.224518
1.471200 788.825899 110.340367
1.471300 791.547803 110.456622
1.471400 794.288743 110.573287
1.471500 797.048920 110.690365
1.471600 799.828537 110.807859
1.471700 802.627800 110.925771
1.471800 805.446918 111.044104
1.471900 808.286103 111.162862
1.472000 811.145570 111.282048
1.472100 814.025537 111.401664
1.472200 816.926225 111.521713
1.472300 819.847859 111.642199
1.472400 822.790666 111.763126
1.472500 825.754878 111.884495
1.472600 828.740728 112.006310
1.472700 831.748455 112.128575
1.472800 834.778300 112.251294
1.472900 837.830508 112.374468
1.473000 840.905327 112.498102
1.473100 844.003009 112.622198
1.473200 847.123810 112.746762
1.473300 850.267990 112.871795
1.473400 853.435813 112.997302
1.473500 856.627547 113.123286
1.473600 859.843462 113.249750
1.473700 863.083836 113.376699
1.473800 866.348947 113.504135
1.473900 869.639081 113.632064
1.474000 872.954526 113.760487
1.474100 876.295575 113.889411
1.474200 879.662526 114.018837
1.474300 883.055682 114.148770
1.474400 886.475349 114.279215
1.474500 889.921839 114.410174
1.474600 893.395470 114.541653
1.474700 896.896562 114.673654
1.474800 900.425443 114.806183
1.474900 903.982446 114.939244
1.475000 907.567907 115.072840
1.475100 911.182169 115.206976
1.475200 914.825581 115.341657
1.475300 918.498497 115.476886
1.475400 922.201277 115.612669
1.475500 925.934286 115.749010
1.475600 929.697896 115.885912
1.475700 933.492485 116.023382
1.475800 937.318437 116.161423
1.475900 941.176142 116.300041
1.476000 945.065997 116.439240
1.476100 948.988407 116.579024
1.476200 952.943780 116.719400
1.476300 956.932535 116.860372
1.476400 960.955095 117.001944
1.476500 965.011893 117.144122
1.476600 969.103368 117.286912
1.476700 973.229965 117.430318
1.476800 977.392139 117.574346
1.476900 981.590352 117.719001
1.477000 985.825074 117.864288
1.477100 990.096784 118.010213
1.477200 994.405967 118.156782
1.477300 998.753120 118.304001
1.477400 1003.138747 118.451874
1.477500 1007.563360 118.600408
1.477600 1012.027481 118.749609
1.477700 1016.531643 118.899482
1.477800 1021.076385 119.050035
1.477900 1025.662260 119.201272
1.478000 1030.289828 119.353200
1.478100 1034.959659 119.505825
1.478200 1039.672337 119.659155
1.478300 1044.428452 119.813194
1.478400 1049.228609 119.967950
1.478500 1054.073422 120.123430
1.478600 1058.963517 120.279640
1.478700 1063.899532 120.436587
1.478800 1068.882116 120.594278
1.478900 1073.911932 120.752719
1.479000 1078.989655 120.911919
1.479100 1084.115972 121.071884
1.479200 1089.291584 121.232622
1.479300 1094.517205 121.394140
1.479400 1099.793565 121.556446
1.479500 1105.121405 121.719547
1.479600 1110.501482 121.883452
1.479700 1115.934569 122.048167
1.479800 1121.421452 122.213701
1.479900 1126.962935 122.380063
1.480000 1132.559837 122.547260
1.480100 1138.212994 122.715301
1.480200 1143.923257 122.884194
1.480300 1149.691496 123.053948
1.480400 1155.518599 123.224571
1.480500 1161.405471 123.396074
1.480600 1167.353037 123.568463
1.480700 1173.362240 123.741750
1.480800 1179.434043 123.915943
1.480900 1185.569430 124.091051
1.481000 1191.769404 124.267085
1.481100 1198.034991 124.444053
1.481200 1204.367238 124.621967
1.481300 1210.767214 124.800835
1.481400 1217.236011 124.980669
1.481500 1223.774747 125.161478
1.481600 1230.384560 125.343273
1.481700 1237.066617 125.526065
1.481800 1243.822108 125.709866
1.481900 1250.652250 125.894685
1.482000 1257.558288 126.080534
1.482100 1264.541494 126.267425
1.482200 1271.603168 126.455369
1.482300 1278.744640 126.644379
1.482400 1285.967271 126.834466
1.482500 1293.272452 127.025642
1.482600 1300.661606 127.217921
1.482700 1308.136190 127.411315
1.482800 1315.697693 127.605836
1.482900 1323.347641 127.801498
1.483000 1331.087595 127.998314
1.483100 1338.919152 128.196299
1.483200 1346.843948 128.395464
1.483300 1354.863658 128.595826
1.483400 1362.979997 128.797398
1.483500 1371.194724 129.000195
1.483600 1379.509636 129.204232
1.483700 1387.926579 129.409523
1.483800 1396.447442 129.616085
1.483900 1405.074162 129.823933
1.484000 1413.808723 130.033083
1.484100 1422.653160 130.243551
1.484200 1431.609560 130.455355
1.484300 1440.680061 130.668510
1.484400 1449.866860 130.883035
1.484500 1459.172206 131.098947
1.484600 1468.598408 131.316263
1.484700 1478.147838 131.535003
1.484800 1487.822927 131.755185
1.484900 1497.626172 131.976827
1.485000 1507.560136 132.199950
1.485100 1517.627451 132.424572
1.485200 1527.830820 132.650715
1.485300 1538.173021 132.878399
1.485400 1548.656906 133.107645
1.485500 1559.285406 133.338474
1.485600 1570.061535 133.570909
1.485700 1580.988390 133.804971
1.485800 1592.069156 134.040684
1.485900 1603.307107 134.278070
1.486000 1614.705612 134.517154
1.486100 1626.268136 134.757961
1.486200 1637.998246 135.000514
1.486300 1649.899611 135.244839
1.486400 1661.976009 135.490963
1.486500 1674.231330 135.738912
1.486600 1686.669581 135.988712
1.486700 1699.294887 136.240392
1.486800 1712.111500 136.493980
1.486900 1725.123802 136.749506
1.487000 1738.336309 137.006998
1.487100 1751.753678 137.266487
1.487200 1765.380709 137.528004
1.487300 1779.222357 137.791582
1.487400 1793.283731 138.057252
1.487500 1807.570105 138.325048
1.487600 1822.086924 138.595004
1.487700 1836.839808 138.867155
1.487800 1851.834563 139.141537
1.487900 1867.077186 139.418187
1.488000 1882.573875 139.697142
1.488100 1898.331035 139.978441
1.488200 1914.355289 140.262123
1.488300 1930.653486 140.548230
1.488400 1947.232711 140.836802
1.488500 1964.100297 141.127882
1.488600 1981.263832 141.421514
1.488700 1998.731175 141.717744
1.488800 2016.510464 142.016616
1.488900 2034.610131 142.318180
1.489000 2053.038914 142.622483
1.489100 2071.805873 142.929575
1.489200 2090.920403 143.239508
1.489300 2110.392249 143.552335
1.489400 2130.231526 143.868109
1.489500 2150.448733 144.186888
1.489600 2171.054773 144.508728
1.489700 2192.060972 144.833689
1.489800 2213.479102 145.161831
